PM2.5,PM10,NO2,SO2,CO,O3,month,day,AQI
1.6903667755590717,0.1883605312546213,0.08672791381236224,-0.9047829878413097,0.1179427988667254,1.1167569517033409,-0.38986316978655994,1.7242061027759288,230.0
0.8123872076543506,0.1883605312546213,-0.036584368020989806,-0.7947140172330354,0.0395206249702668,1.0478770565961018,-0.07913885399858839,-1.6843836825029217,167.0
1.8413661624966846,0.1883605312546213,-0.10509119126174105,-0.8193846485762692,0.5100536683490181,1.1420717849478819,-0.07913885399858839,-1.5707640229936266,176.0
1.1132944196962917,0.1883605312546213,-0.11879255590989149,-0.8098959442134869,0.353209320556101,1.160910730618238,-0.07913885399858839,-1.4571443634843317,184.0
1.7947928576099028,0.1883605312546213,-0.017402457513579623,-0.6466902291736316,0.09833725539261075,1.0937969866675945,-0.07913885399858839,-1.3435247039750366,174.0
1.4091076765162411,0.1883605312546213,-0.09618530424044346,-0.4417342149375341,0.0787317119184961,1.2056532265853335,-0.07913885399858839,-1.2299050444657416,195.0
2.062589360708898,0.1883605312546213,-0.12701337469878146,-0.739679531928898,0.0787317119184961,1.1244102733819232,-0.07913885399858839,-1.1162853849564467,205.0
0.06284808213270696,0.1883605312546213,-0.08042873489507064,-0.8630326886450678,-0.1761403532449941,0.8901008866068699,-0.07913885399858839,-1.0026657254471516,145.0
0.5547786149993389,0.1883605312546213,-0.04617532327469502,-0.50815514547701,0.21597051623729843,1.219193718785902,-0.07913885399858839,-0.8890460659378566,104.0
1.3385200112972127,0.1883605312546213,-0.002330956400614183,-0.7529637180367932,0.21597051623729843,1.4429061986213796,-0.07913885399858839,-0.7754264064285615,151.0
1.4098353844050975,0.1883605312546213,-0.06056175615525284,-0.05459507693601652,0.2747871466596424,1.1267651415907176,-0.07913885399858839,-0.6618067469192666,183.0
0.9877648088686378,0.1883605312546213,-0.1674324004108247,-0.18743693801496877,-0.293773614089682,1.0249170915603552,-0.07913885399858839,-0.5481870874099716,173.0
0.48309938794702645,0.1883605312546213,-0.1304387158608191,-0.834566575556721,0.13754834234084004,0.5256850312959206,-0.07913885399858839,-0.43456742790067654,144.0
